Date,Adams,Alamosa,Arapahoe,Archuleta,Baca,Bent,Boulder,Broomfield,Chaffee,Cheyenne,Clear Creek,Conejos,Costilla,Crowley,Custer,Delta,Denver,Dolores,Douglas,Eagle,El Paso,Elbert,Fremont,Garfield,Gilpin,Grand,Gunnison,Hinsdale,Huerfano,Jackson,Jefferson,Kiowa,Kit Carson,La Plata,Lake,Larimer,Las Animas,Lincoln,Logan,Mesa,Mineral,Moffat,Montezuma,Montrose,Morgan,Otero,Ouray,Park,Phillips,Pitkin,Prowers,Pueblo,Rio Blanco,Rio Grande,Routt,Saguache,San Juan,San Miguel,Sedgwick,Summit,Teller,Washington,Weld,Yuma,Total
7/28/20,5713,221,6691,32,14,5,1813,385,281,8,26,21,22,72,10,100,9387,1,1558,983,4265,81,94,639,13,40,230,3,6,8,3739,0,42,192,67,1299,14,6,647,241,18,23,103,263,673,40,12,40,19,158,46,575,6,87,96,107,2,73,11,318,102,46,3452,57,45296.0
7/29/20,5794,221,6749,30,14,5,1825,387,281,8,26,21,22,72,10,100,9482,1,1577,1002,4327,82,95,664,13,41,244,3,6,8,3782,0,42,196,68,1314,14,6,647,244,18,24,103,265,673,44,12,41,19,160,46,577,6,87,96,107,2,73,11,320,106,46,3462,57,45778.0
7/30/20,5868,222,6798,31,14,5,1840,392,281,8,26,23,22,72,10,101,9529,1,1594,1006,4381,83,101,682,13,41,246,3,6,8,3821,0,42,197,69,1335,15,6,647,250,18,24,107,265,673,49,12,41,19,162,47,590,6,87,98,107,2,73,11,321,105,46,3477,57,46186.0
7/31/20,5957,224,6877,32,14,5,1872,398,286,8,26,23,22,72,10,104,9623,1,1616,1026,4473,85,102,691,13,42,246,3,6,8,3874,0,42,197,70,1359,15,6,647,255,18,24,107,274,674,52,12,42,19,166,47,597,6,87,99,107,2,73,11,322,110,47,3503,62,46791.0
8/1/20,6018,224,6932,33,14,5,1890,406,286,8,27,23,22,72,10,105,9693,1,1624,1041,4541,85,110,705,16,43,246,3,6,8,3915,0,43,198,70,1376,15,6,647,260,18,25,108,278,676,54,12,41,19,168,48,611,7,87,106,107,2,76,11,322,112,47,3525,62,47249.0
8/2/20,6090,224,7006,33,14,5,1912,415,287,8,27,23,22,72,10,109,9777,1,1647,1050,4584,86,111,713,16,43,254,3,6,8,3949,0,43,200,71,1401,15,6,648,267,18,25,108,279,677,56,12,41,19,169,48,613,7,87,107,107,2,76,11,323,113,47,3546,62,47709.0
8/3/20,6115,224,7023,33,14,5,1927,417,287,8,27,23,22,72,10,110,9813,1,1653,1069,4625,87,112,721,16,44,257,3,6,8,3971,0,43,198,73,1417,15,6,648,271,18,25,108,283,677,61,12,42,19,172,48,615,8,87,108,107,2,76,11,323,113,47,3552,62,47950.0
8/4/20,6181,224,7093,33,14,6,1946,421,292,8,28,23,22,72,11,115,9876,1,1670,1092,4663,92,113,734,16,44,262,3,6,8,3994,0,43,201,73,1420,15,6,649,274,18,26,108,287,678,63,12,42,19,177,50,617,8,87,110,107,2,80,11,324,117,47,3580,62,48376.0
8/5/20,6248,224,7156,34,14,8,1982,436,292,8,28,23,22,72,11,115,9968,1,1689,1096,4754,97,117,742,16,44,266,3,7,8,4051,0,43,201,74,1456,15,7,649,280,18,26,108,287,681,65,12,42,19,180,50,645,8,88,110,106,2,80,11,327,121,47,3617,63,48970.0
8/6/20,6307,224,7194,35,14,8,1997,445,295,8,29,23,22,72,11,117,10052,1,1702,1106,4832,102,116,753,16,45,267,3,8,9,4086,0,43,204,74,1475,15,8,649,289,18,26,109,292,681,70,12,42,19,181,50,660,9,89,111,106,2,80,11,327,122,47,3635,63,49418.0
8/7/20,6375,226,7234,35,14,9,2019,453,296,8,30,23,22,72,11,118,10122,1,1718,1116,4911,103,117,757,16,46,268,3,8,9,4124,0,44,204,77,1493,15,8,650,293,18,26,111,293,683,71,13,42,19,182,51,674,15,89,117,106,2,82,11,327,123,47,3662,63,49875.0
8/8/20,6438,227,7286,35,14,9,2026,460,302,8,30,23,22,72,11,121,10173,1,1726,1120,4958,104,123,764,16,46,269,3,8,9,4160,0,51,207,77,1531,17,8,651,301,18,27,112,297,684,71,13,42,19,187,52,687,16,89,122,106,2,88,11,327,123,47,3696,63,50306.0
8/9/20,6491,230,7311,36,15,9,2046,473,303,9,30,23,23,72,11,121,10224,1,1734,1123,5006,105,125,767,16,46,272,3,8,9,4177,0,51,212,77,1554,17,8,651,306,18,31,112,305,685,71,13,42,19,187,53,693,16,89,125,106,2,89,11,328,132,48,3709,63,50642.0
8/10/20,6529,230,7340,36,15,9,2059,475,303,9,30,23,23,72,11,125,10263,1,1744,1124,5134,105,125,768,16,46,273,3,8,9,4210,0,56,219,79,1575,17,8,651,316,18,32,112,310,686,71,14,42,19,186,53,699,16,89,125,106,2,89,11,333,133,49,3723,63,51020.0
8/11/20,6581,231,7377,36,15,9,2086,482,304,9,30,23,23,72,11,128,10319,1,1759,1126,5183,107,128,773,16,51,274,3,8,9,4258,0,56,222,79,1590,18,8,655,329,18,32,112,312,687,76,13,42,19,188,54,709,20,89,125,106,2,90,11,338,136,49,3742,63,51422.0
8/12/20,6621,232,7405,38,15,9,2098,482,306,9,30,23,23,73,11,129,10370,1,1765,1133,5229,108,131,776,17,53,275,3,8,9,4289,0,66,225,80,1605,18,8,655,343,18,32,113,313,687,78,13,42,19,190,58,711,20,91,124,106,2,91,11,344,137,49,3754,63,51737.0
8/13/20,6677,232,7461,39,15,9,2114,482,305,9,31,26,23,73,11,130,10426,1,1788,1139,5334,108,132,780,17,54,278,3,8,9,4334,0,69,226,79,1630,18,8,655,351,18,32,113,316,693,78,13,42,19,190,61,723,20,91,124,106,2,92,11,342,143,50,3774,63,52200.0
8/14/20,6721,232,7497,40,15,9,2120,484,303,9,31,27,24,73,12,132,10471,1,1803,1145,5389,109,135,784,17,54,279,3,8,9,4362,0,70,229,79,1651,18,8,655,361,18,32,113,317,694,78,13,42,19,190,62,729,20,92,125,106,2,92,11,344,144,50,3794,63,52519.0
8/15/20,6771,233,7547,40,15,10,2131,489,304,9,31,27,24,73,13,132,10508,1,1817,1148,5438,110,136,792,17,54,279,3,8,9,4377,0,70,227,79,1667,18,8,655,365,18,32,113,317,695,78,13,42,19,191,62,750,20,92,127,106,2,93,11,344,145,50,3801,63,52819.0
8/16/20,6816,233,7594,40,15,11,2136,489,304,9,31,27,24,73,13,133,10572,1,1833,1152,5478,110,137,797,17,54,279,3,8,9,4414,0,70,228,79,1687,18,8,658,367,18,32,115,321,698,78,13,42,19,191,69,754,20,92,127,106,2,93,11,344,146,51,3825,63,53157.0
8/17/20,6848,233,7610,41,15,11,2141,492,304,9,31,27,24,73,13,133,10607,2,1840,1154,5509,111,138,802,17,54,279,3,8,9,4429,0,70,233,79,1700,18,8,658,368,18,32,117,323,699,78,13,42,19,190,69,757,20,92,128,107,2,93,11,345,145,51,3836,63,53351.0
8/18/20,6899,234,7646,42,15,11,2145,498,305,9,31,27,25,73,13,138,10651,2,1849,1155,5534,114,138,804,17,55,280,3,8,9,4453,0,70,233,79,1711,19,8,658,369,18,33,117,327,700,78,13,42,19,190,70,760,20,92,129,108,2,93,11,346,145,51,3855,63,53612.0
8/19/20,6967,235,7669,42,15,11,2166,498,305,9,31,30,25,73,13,138,10691,2,1862,1157,5567,115,143,805,17,56,280,3,8,9,4475,0,68,229,79,1725,19,8,658,371,18,33,117,328,701,79,13,42,19,190,70,770,20,93,129,108,2,93,11,346,147,51,3865,63,53882.0
8/20/20,7021,235,7706,43,15,11,2184,505,306,9,31,29,26,73,13,140,10732,2,1876,1158,5622,117,143,807,17,56,281,3,8,9,4501,0,68,229,79,1746,19,8,659,372,18,33,117,329,702,79,13,42,19,191,76,779,20,93,131,108,2,93,11,346,149,51,3887,63,54211.0
8/21/20,7021,235,7706,43,15,11,2184,505,306,9,31,29,26,73,13,140,10732,2,1876,1158,5622,117,143,807,17,56,281,3,8,9,4501,0,68,229,79,1746,19,8,659,372,18,33,117,329,702,79,13,42,19,191,76,779,20,93,131,108,2,93,11,346,149,51,3887,63,54211.0
8/22/20,7132,236,7791,44,15,11,2215,511,309,9,34,30,26,73,13,140,10842,2,1894,1164,5695,117,145,814,17,56,286,3,8,9,4562,0,68,230,80,1790,19,8,663,377,19,33,121,332,704,80,14,43,19,192,76,798,21,94,130,108,2,93,12,349,152,52,3919,63,54864.0
8/23/20,7166,236,7832,44,15,11,2222,512,310,9,34,30,26,73,13,140,10901,2,1901,1164,5723,117,146,816,17,56,286,3,8,9,4587,0,68,231,80,1804,19,8,664,383,19,33,121,335,705,80,18,43,19,193,77,798,21,94,130,108,2,93,12,349,154,52,3938,63,55123.0
8/24/20,7188,236,7853,45,15,11,2231,515,311,9,34,31,27,73,13,140,10931,2,1911,1166,5747,117,146,818,17,56,286,3,8,9,4605,0,69,232,80,1817,19,8,665,388,19,33,121,336,706,81,20,43,19,193,78,802,21,94,130,108,2,93,12,352,155,52,3956,63,55321.0
8/25/20,7248,237,7907,46,15,11,2247,523,314,9,34,31,29,73,13,147,11038,2,1927,1167,5806,117,152,821,17,57,286,3,8,9,4645,0,74,234,80,1840,19,8,672,393,19,33,122,339,708,81,21,43,19,195,79,806,21,94,131,108,2,93,12,358,157,52,3965,63,55780.0
8/26/20,7285,238,7928,46,16,11,2252,521,314,9,34,31,32,73,15,148,11021,2,1941,1168,5845,119,153,825,17,60,289,3,8,9,4670,0,74,234,80,1849,19,8,672,393,19,35,122,338,710,81,22,43,19,195,79,821,21,94,132,110,2,93,12,361,158,52,3979,63,55973.0
8/27/20,7331,237,7968,46,16,11,2261,522,315,9,34,31,32,73,15,152,11077,2,1958,1169,5898,120,155,830,17,62,289,3,8,9,4694,0,74,233,80,1880,20,8,675,397,19,34,123,339,711,81,22,43,19,196,79,841,23,94,132,110,2,94,12,361,160,53,4001,63,56323.0
8/28/20,7404,237,8014,46,16,11,2272,528,315,9,34,31,33,73,17,153,11147,2,1979,1174,5948,120,156,839,17,62,289,3,9,9,4732,0,74,238,80,1905,20,8,681,403,19,34,123,341,711,82,22,43,19,196,81,859,23,94,132,110,3,93,12,363,160,53,4029,63,56753.0
8/29/20,7445,237,8046,46,16,11,2277,530,315,9,35,31,32,73,17,159,11196,2,1984,1178,5988,121,157,838,17,62,290,3,9,9,4766,0,74,239,80,1929,20,8,681,403,19,34,123,341,712,82,22,43,19,197,83,865,23,94,132,110,3,93,12,363,161,53,4040,63,57020.0
8/30/20,7482,238,8067,47,16,11,2287,532,316,9,35,31,32,73,17,162,11225,2,1994,1179,6007,121,157,839,17,62,290,3,9,9,4777,0,74,240,80,1938,20,8,684,407,19,34,124,342,713,82,23,43,19,197,84,866,23,94,132,110,4,93,12,363,162,53,4051,63,57203.0
8/31/20,7507,238,8096,48,16,11,2300,535,316,9,35,31,32,73,17,166,11265,2,2004,1182,6018,121,157,844,17,63,291,3,9,9,4792,0,74,240,80,1953,20,8,688,408,19,34,124,343,713,82,25,43,19,197,85,868,23,94,134,111,6,93,12,363,162,53,4060,63,57404.0
9/1/20,7578,238,8141,48,16,11,2315,540,316,9,35,31,32,73,17,165,11307,2,2023,1184,6048,121,157,845,18,66,291,3,9,9,4834,0,75,241,80,1976,20,8,691,416,19,34,126,344,716,82,25,43,19,198,85,875,23,94,134,111,6,93,12,364,162,53,4085,63,57755.0
9/2/20,7623,238,8179,48,18,11,2327,541,316,9,35,31,32,73,17,166,11339,2,2033,1185,6070,122,160,846,18,66,292,3,9,9,4862,0,78,242,81,1985,20,8,691,419,19,34,126,345,716,82,24,43,19,199,87,886,23,94,134,111,6,93,12,365,162,53,4098,64,57999.0
9/3/20,7663,238,8214,48,18,11,2347,542,316,9,36,31,32,73,17,166,11366,2,2053,1187,6098,125,161,847,18,66,292,3,9,9,4878,0,78,242,81,2018,20,8,691,426,19,34,126,348,717,82,24,43,19,199,87,895,24,94,135,111,6,93,12,365,163,54,4113,65,58267.0
9/4/20,7663,238,8214,48,18,11,2347,542,316,9,36,31,32,73,17,166,11366,2,2053,1187,6098,125,161,847,18,66,292,3,9,9,4878,0,78,242,81,2018,20,8,691,426,19,34,126,348,717,82,24,43,19,199,87,895,24,94,135,111,6,93,12,365,163,54,4113,65,58267.0
9/5/20,7745,238,8276,48,17,11,2397,546,317,9,36,31,32,73,17,169,11479,2,2093,1190,6195,129,162,859,18,66,295,3,9,9,4941,0,76,244,81,2064,20,8,697,448,19,35,126,350,720,82,26,46,19,202,88,920,24,94,134,111,6,94,12,366,164,54,4157,67,58966.0
9/6/20,7790,238,8299,48,17,12,2459,548,317,9,36,31,32,73,17,171,11500,2,2109,1193,6215,129,162,868,18,66,296,3,9,9,4958,0,76,246,81,2076,20,8,699,465,19,35,126,350,720,82,26,46,19,202,88,928,24,94,134,111,6,94,12,366,165,54,4178,67,59251.0
9/7/20,7823,238,8311,48,17,11,2468,550,317,9,36,31,32,73,17,171,11557,2,2124,1193,6241,130,163,869,18,67,296,3,10,9,4971,0,76,247,82,2085,20,8,705,467,19,35,126,351,721,82,25,45,19,202,89,929,24,94,134,111,6,94,12,366,165,54,4198,68,59464.0
9/8/20,7863,239,8332,48,17,11,2475,550,317,9,36,31,32,73,17,172,11579,2,2146,1192,6241,130,164,874,18,67,296,3,10,9,4984,0,76,247,83,2103,20,8,711,467,19,35,126,351,721,82,25,46,19,201,89,936,24,94,134,111,6,94,12,368,165,54,4219,68,59651.0
9/9/20,7887,239,8361,48,17,11,2534,551,317,9,36,31,32,73,17,172,11592,2,2151,1196,6264,131,165,875,18,69,296,3,10,10,4992,0,76,247,83,2110,20,8,727,475,19,35,126,352,723,82,25,46,19,204,89,951,23,94,135,111,6,93,12,368,165,54,4233,71,59891.0
9/10/20,7921,240,8401,48,17,11,2571,553,318,9,36,31,32,73,17,172,11627,2,2173,1197,6284,134,165,879,18,69,296,3,10,10,5019,0,76,246,84,2120,20,8,729,477,19,35,126,352,723,83,25,46,19,204,89,960,24,94,135,111,6,93,12,368,165,54,4245,71,60155.0
9/11/20,7954,240,8434,48,17,11,2612,555,318,9,36,31,32,73,17,175,11685,2,2184,1203,6307,136,166,884,18,69,296,3,10,9,5052,0,76,247,85,2137,21,8,731,485,20,35,127,353,724,83,25,46,19,204,90,965,24,95,136,111,6,93,12,370,166,55,4257,70,60462.0
9/12/20,7996,240,8470,48,17,11,2687,564,318,9,36,31,32,73,17,174,11760,3,2190,1207,6346,136,166,891,18,69,296,3,10,9,5086,0,78,248,86,2168,21,8,743,488,20,35,127,353,727,83,25,46,19,204,90,969,24,95,138,111,6,93,12,370,166,55,4285,70,60876.0
9/13/20,8050,240,8510,48,17,11,2777,570,318,10,36,31,32,73,17,174,11816,3,2208,1208,6378,138,166,891,18,69,296,3,10,9,5117,0,78,247,87,2184,21,8,776,489,20,35,128,353,729,84,25,46,19,204,90,974,24,95,138,111,6,93,12,372,168,57,4304,72,61293.0
9/14/20,8103,240,8553,48,17,11,2844,571,318,10,36,31,32,73,17,175,11883,3,2222,1210,6406,140,167,892,18,69,296,3,10,9,5146,0,78,247,87,2204,21,8,789,492,20,35,128,355,725,84,25,46,19,205,90,980,24,95,138,111,6,93,12,376,168,55,4326,72,61667.0
9/15/20,8154,240,8606,48,17,11,2876,572,319,10,36,31,32,73,17,176,11976,3,2240,1215,6443,141,167,900,18,69,296,3,10,9,5160,0,78,248,87,2220,21,8,792,500,20,38,128,358,726,84,25,46,32,208,91,989,24,95,139,111,6,93,12,377,168,56,4356,75,62079.0
9/16/20,8225,241,8649,48,17,11,3020,578,319,11,36,31,32,73,17,177,12055,3,2252,1221,6508,144,167,906,18,71,296,3,12,9,5194,0,78,248,87,2236,21,8,800,503,20,37,128,359,727,86,25,46,33,213,92,1001,24,95,139,111,6,94,12,391,169,56,4401,76,62666.0
